time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.2399999999999975,-12.040023057784472,-6.452578602481918,24.853311719562825,6.070540114894133,0.46759793971829566,0.0,-9.633404837252296,-4.246245981648126,3.5060018096294883,-0.08480376481641727,0.005083625934462375,0.0,455.4108953251708,456.12068835357826,459.2926097064564,457.0623945366614
4.319999999999996,-12.827691636691437,-6.798721013794926,25.128003726800696,6.064017681748812,0.46764327837803865,0.0,-10.059216066791626,-4.407896861760688,3.35931750822645,-0.07637525355941197,-0.007636415326181209,0.0,466.612336574217,465.866735062745,466.23930170499426,466.7280341044986
4.399999999999994,-13.648611054872164,-7.1574854446742915,25.388422644078126,6.056925041208302,0.4666033437399868,0.0,-10.465052505989364,-4.5618951823730685,3.1497855080006794,-0.11547634589233241,-0.022908684375670643,0.0,453.8157174158464,452.89516247480395,453.66335801998633,451.2947418506651
4.479999999999992,-14.501955229762121,-7.528597179729975,25.630995986044404,6.0485362007980825,0.46483967887145106,0.0,-10.87001433182476,-4.716769624972328,2.9133099847138655,-0.0899091829249823,-0.020629524165752408,0.0,447.31503470315477,447.4542515134996,447.906532464477,449.4541203575027
4.559999999999991,-15.389191486998815,-7.912826726927778,25.856476204724906,6.040774866292971,0.46289805573097276,0.0,-11.31222929612325,-4.8897006280912345,2.7218795754753455,-0.11063982169826744,-0.030765273089415582,0.0,461.749549291126,461.14919107030147,463.7967831079634,462.5658146920781
4.639999999999989,-16.311072503211314,-8.310562083901537,26.064058689250174,6.03299796530839,0.46085956447291654,0.0,-11.736593752408101,-5.054539395718106,2.4663795698163655,-0.07901755170642089,-0.017418028021141826,0.0,447.68121216619204,448.4951614714,447.35990554437717,449.2792578977477
4.719999999999987,-17.268895647681685,-8.722443567102296,26.25381047716129,6.02823006883294,0.4594576252220639,0.0,-12.210631343017482,-5.243010362906461,2.2753022954093747,-0.035237088722026855,-0.017701583198461865,0.0,467.4153843370062,467.398895809747,466.8857859385243,469.43874855006317
4.799999999999986,-18.266774539723595,-9.150376866997359,26.43104474072985,6.025102472835854,0.45722675942400226,0.0,-12.737796014268984,-5.455518789255219,2.152715997083283,-0.04600567249694643,-0.048914842012277866,0.0,489.1142474385092,487.3668504403522,489.5808513043774,488.97874178961865
4.879999999999984,-19.303046457444694,-9.593203334655266,26.58955793614879,6.02083224287027,0.4539093489289554,0.0,-13.17190257480698,-5.6159539880610625,1.809599483404405,-0.06760107161688593,-0.03047646539082271,0.0,434.7210569726248,435.8777177550824,434.7165543487544,433.35464906943196
4.959999999999982,-20.378964266821978,-10.05130115082419,26.728697772896776,6.015146774579378,0.45227053932249106,0.0,-13.727905667573658,-5.836916695759633,1.6656871196077636,-0.07722912983091033,-0.006275101544145518,0.0,489.00246432433244,490.35315389597764,488.56259067032715,488.0203204942425
5.0399999999999805,-21.4966309338049,-10.525413154862587,26.849053186195853,6.008274765040355,0.4513386259933654,0.0,-14.216788579659239,-6.016662917842337,1.3414550758693031,-0.10313297589520791,-0.021581299952541152,0.0,447.8341347471696,446.89914807313886,447.94174229830963,446.35218197637465
